"Time (s)","Sound pressure level (dB)"
3.085343698E2,-5.095421628E1
3.086394381E2,-4.757609214E1
3.087421869E2,-5.006664539E1
3.088477119E2,-3.891536567E1
3.089516262E2,-4.271033582E1
3.090544459E2,-4.547510586E1
3.091607925E2,-5.434321136E1
3.092671323E2,-5.466167607E1
3.093691339E2,-5.291182574E1
3.094752399E2,-4.049088240E1
3.095786525E2,-4.605873672E1
3.096845870E2,-4.340683598E1
3.097866267E2,-4.514054539E1
3.098929374E2,-4.047051610E1
3.099976879E2,-4.623787783E1
3.101017252E2,-3.245050237E1
3.102031670E2,-4.213028154E1
3.103092849E2,-4.045878771E1
3.104157391E2,-4.485619741E1
3.105183465E2,-4.669330057E1
3.106243635E2,-5.397346212E1
3.107273143E2,-5.303392573E1
3.108336485E2,-5.339751353E1
3.109371164E2,-5.578576747E1
3.110432000E2,-5.495439021E1
3.111495417E2,-5.364335932E1
3.112518595E2,-5.303479125E1
3.113572391E2,-5.397659107E1
3.114637135E2,-5.268845622E1
3.115685075E2,-5.390856269E1
3.116748684E2,-5.278964466E1
3.117798411E2,-5.260499756E1
3.118852630E2,-4.816597353E1
3.119872334E2,-4.808646211E1
3.120935582E2,-4.685956915E1
3.121971393E2,-3.908684684E1
3.123019167E2,-3.855902197E1
3.124050531E2,-3.968825309E1
3.125091335E2,-4.046400689E1
3.126123564E2,-4.435680018E1
3.127186049E2,-4.251388904E1
3.128251459E2,-3.881062820E1
3.129316518E2,-4.189816799E1
3.130352889E2,-4.263443247E1
3.131371147E2,-4.775644041E1
3.132410987E2,-5.366245887E1
3.133474464E2,-5.271402481E1
3.134519617E2,-5.415356351E1
3.135583525E2,-5.362560367E1
3.136633980E2,-5.309429529E1
3.137686497E2,-5.398271054E1
3.138709785E2,-5.304441297E1
3.139774149E2,-5.380147472E1
3.140838164E2,-5.386952589E1
3.141854875E2,-5.265063404E1
3.142918512E2,-5.319308454E1
3.143977210E2,-5.308554917E1
3.145019852E2,-5.289940603E1
3.146028359E2,-5.300402097E1
3.147089718E2,-5.286153621E1
3.148154697E2,-5.196998791E1
3.149187353E2,-5.337629479E1
3.150206134E2,-5.493545191E1
3.151267962E2,-5.445074750E1
3.152305900E2,-5.372248965E1
3.153354977E2,-5.186248415E1
3.154418143E2,-5.346160341E1
3.155439253E2,-5.215360467E1
3.156501548E2,-5.409858786E1
3.157522108E2,-5.530183849E1
3.158585581E2,-5.328685247E1
3.159647717E2,-5.209190392E1
3.160688689E2,-5.364162572E1
3.161751779E2,-5.368268171E1
3.162793038E2,-5.304078096E1
3.163855465E2,-5.259148991E1
3.164873908E2,-5.416740827E1
3.165931727E2,-5.262859507E1
3.166977330E2,-5.466623475E1
3.168023421E2,-5.411311520E1
3.169086575E2,-5.381943108E1
3.170150048E2,-5.312598310E1
3.171189470E2,-5.340438710E1
3.172252863E2,-4.455585305E1
3.173316283E2,-4.553249219E1
3.174356100E2,-4.224811731E1
3.175405105E2,-3.822762682E1
3.176440025E2,-4.316984653E1
3.177503386E2,-5.088058870E1
3.178523292E2,-4.775030746E1
3.179586543E2,-4.743339015E1
3.180648962E2,-5.303800965E1
3.181689978E2,-5.404378854E1
3.182752946E2,-5.284828217E1
3.183815925E2,-5.433538022E1
3.184856887E2,-5.447982339E1
3.185904649E2,-5.229827243E1
3.186965261E2,-5.226668971E1
3.188024314E2,-5.160644006E1
3.189087570E2,-5.252077443E1
3.190131902E2,-5.430511539E1
3.191191275E2,-5.448610566E1
3.192254564E2,-5.395209849E1
3.193317395E2,-5.338121027E1
3.194357247E2,-5.418004349E1
3.195420189E2,-5.290123533E1
3.196439385E2,-5.318412603E1
3.197469102E2,-5.385872226E1
3.198525180E2,-5.511982269E1
3.199588707E2,-5.265834386E1
3.200648920E2,-5.271800845E1
3.201698448E2,-5.498725903E1
3.202756520E2,-5.382971561E1
3.203819715E2,-5.445042963E1
3.204858313E2,-5.308381957E1
3.205921729E2,-5.531021903E1
3.206976606E2,-5.349776370E1
3.208025907E2,-5.273661257E1
3.209090134E2,-5.440966451E1
3.210150457E2,-5.464090236E1
3.211192170E2,-5.243369897E1
3.212254877E2,-5.388872483E1
3.213317865E2,-5.479855297E1
3.214358974E2,-5.491283812E1
3.215410296E2,-5.203137497E1
3.216472615E2,-5.358654373E1
3.217526140E2,-5.380568477E1
3.218572060E2,-5.498458902E1
3.219634926E2,-5.112432446E1
3.220693146E2,-5.411992078E1
3.221755917E2,-5.468290628E1
3.222818927E2,-5.330187163E1
3.223860004E2,-5.476084840E1
3.224911699E2,-5.488331860E1
3.225953177E2,-4.607209102E1
3.226976498E2,-4.652477175E1
3.228027423E2,-4.657800061E1
3.229091048E2,-4.904803779E1
3.230153949E2,-5.346675735E1
3.231193942E2,-5.364350358E1
3.232255844E2,-5.283439057E1
3.233313229E2,-5.413941445E1
3.234360450E2,-5.413627013E1
3.235367696E2,-5.321614598E1
3.236425584E2,-5.379376688E1
3.237489252E2,-5.439649434E1
3.238527520E2,-5.432930136E1
3.239583480E2,-5.308707894E1
3.240641757E2,-5.482384125E1
3.241694435E2,-5.488581089E1
3.242757147E2,-5.314554176E1
3.243820163E2,-5.525203922E1
3.244861536E2,-5.263113352E1
3.245906069E2,-5.234943203E1
3.246966952E2,-5.483554894E1
3.248029716E2,-5.391408422E1
3.249064515E2,-5.317065597E1
3.250093882E2,-5.319766847E1
3.251154815E2,-5.258536694E1
3.252195318E2,-5.306913729E1
3.253258297E2,-5.291464697E1
3.254271832E2,-5.388407181E1
3.255334578E2,-5.433589588E1
3.256362498E2,-5.426446942E1
3.257377325E2,-5.313610535E1
3.258434747E2,-5.228249010E1
3.259498218E2,-5.318711669E1
3.260557980E2,-5.486968140E1
3.261617784E2,-5.312177657E1
3.262680462E2,-5.258653828E1
3.263696101E2,-4.447991080E1
3.264726192E2,-4.806691541E1
3.265786171E2,-5.190980663E1
3.266849820E2,-5.071514780E1
3.267864179E2,-5.394667893E1
3.268927879E2,-5.431953359E1
3.269976449E2,-5.480360966E1
3.271030376E2,-5.349754531E1
3.272091234E2,-5.528390315E1
3.273154214E2,-5.238569441E1
3.274195518E2,-5.530151162E1
3.275204600E2,-5.453467010E1
3.276267880E2,-5.537401724E1
3.277283260E2,-5.293308811E1
3.278305280E2,-5.294081054E1
3.279364027E2,-5.278926914E1
3.280382747E2,-5.216041350E1
3.281437271E2,-5.280364353E1
3.282497907E2,-5.425477389E1
3.283530415E2,-5.346841810E1
3.284588513E2,-5.411498192E1
3.285651814E2,-5.213338029E1
3.286697897E2,-5.353821888E1
3.287758975E2,-5.574023580E1
3.288805342E2,-5.250320167E1
3.289864897E2,-5.423245089E1
3.290904932E2,-5.575086635E1
3.291947462E2,-5.523713274E1
3.292976315E2,-5.284750189E1
3.294031624E2,-5.465632282E1
3.295073137E2,-5.326645885E1
3.296136419E2,-5.376251188E1
3.297199687E2,-5.356899380E1
3.298263016E2,-5.484095875E1
3.299325859E2,-5.504593128E1
3.300365982E2,-5.342790023E1
3.301407312E2,-5.430685842E1
3.302461980E2,-5.508530016E1
3.303505748E2,-5.386925812E1
3.304540002E2,-5.288780785E1
3.305597852E2,-5.362201861E1
3.306661950E2,-5.325675906E1
3.307699670E2,-5.423409376E1
3.308764825E2,-5.246764938E1
3.309805835E2,-5.379852683E1
3.310866486E2,-5.434053745E1
3.311930424E2,-5.308173622E1
3.312976570E2,-5.295616243E1
3.314033129E2,-5.404698047E1
3.315093962E2,-5.473037327E1
3.316157052E2,-5.353005139E1
3.317200599E2,-5.397587988E1
3.318265809E2,-5.228324132E1
3.319308707E2,-5.230952860E1
3.320366839E2,-5.250414040E1
3.321430182E2,-5.331517625E1
3.322471492E2,-5.206374367E1
3.323533845E2,-5.084367067E1
3.324596186E2,-5.262141387E1
3.325660010E2,-5.367301854E1
3.326701141E2,-5.367711126E1
3.327748130E2,-5.081019505E1
3.328808697E2,-5.321488966E1
3.329867559E2,-5.363372742E1
3.330931280E2,-5.349683426E1
3.331975691E2,-5.290443162E1
3.333030300E2,-5.375678974E1
3.334093105E2,-5.269052355E1
3.335108776E2,-5.304609080E1
3.336127880E2,-5.322574239E1
3.337186535E2,-5.219436970E1
3.338201862E2,-5.487788253E1
3.339263982E2,-5.386283802E1
3.340321657E2,-4.346656130E1
3.341376918E2,-4.915349394E1
3.342432117E2,-5.257901518E1
3.343487224E2,-5.262711280E1
3.344536722E2,-5.391369084E1
3.345563496E2,-5.376577218E1
3.346624472E2,-5.513602978E1
3.347684478E2,-5.280165681E1
3.348702741E2,-5.310241323E1
3.349766464E2,-5.309568136E1
3.350793266E2,-5.477606943E1
3.351850923E2,-5.436326803E1
3.352869456E2,-5.412817623E1
3.353904825E2,-5.375702589E1
3.354962588E2,-5.475294548E1
3.355976558E2,-5.406461707E1
3.357035669E2,-5.476245521E1
3.358044387E2,-5.443524577E1
3.359074816E2,-5.249845019E1
3.360137407E2,-5.381286201E1
3.361196046E2,-5.351507062E1
3.362233043E2,-5.270799121E1
3.363258797E2,-5.478628761E1
3.364268387E2,-5.232266956E1
3.365311766E2,-5.322230366E1
3.366369410E2,-5.376118913E1
3.367412005E2,-5.396732811E1
3.368470262E2,-5.358049920E1
3.369533152E2,-5.311400666E1
3.370596921E2,-5.086119511E1
3.371653120E2,-5.277352642E1
3.372703887E2,-5.393812546E1
3.373764861E2,-5.489404898E1
3.374828836E2,-5.409927918E1
3.375871107E2,-5.399029354E1
3.376934030E2,-5.325159073E1
3.377976826E2,-5.398093468E1
3.379037982E2,-5.429203034E1
3.380100452E2,-5.287593336E1
3.381160617E2,-5.238601510E1
3.382205055E2,-5.090923103E1
3.383230112E2,-4.969633751E1
3.384290192E2,-5.196193309E1
3.385353521E2,-5.373501205E1
3.386371707E2,-5.337474101E1
3.387435022E2,-4.828707097E1
3.388492838E2,-5.390640583E1
3.389539445E2,-5.198256536E1
3.390602437E2,-4.877305607E1
3.391662362E2,-5.261777354E1
3.392706094E2,-4.920469188E1
3.393760134E2,-5.289818005E1
3.394822894E2,-4.960152855E1
3.395872888E2,-5.006304910E1
3.396936867E2,-5.323883337E1
3.397976720E2,-5.411849111E1
3.399039973E2,-5.432148026E1
3.400103440E2,-5.278937015E1
3.401118292E2,-5.368818158E1
3.402168648E2,-5.344075965E1
3.403206925E2,-5.299856965E1
3.404269908E2,-5.145911464E1
3.405333220E2,-4.896908753E1
3.406373788E2,-5.130634626E1
3.407381613E2,-5.150597899E1
3.408444586E2,-5.091774871E1
3.409504700E2,-4.541349336E1
3.410540429E2,-5.164000126E1
3.411559110E2,-4.807666246E1
3.412619745E2,-5.318242209E1
3.413661440E2,-5.101572405E1
3.414707484E2,-5.397255523E1
3.415770341E2,-4.917700986E1
3.416834587E2,-4.612436388E1
3.417874852E2,-4.667029658E1
3.418938261E2,-5.126037130E1
3.419976618E2,-5.245386371E1
3.421035519E2,-5.280809458E1
